#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147
trpos2840.txt_allergen_886,0.25275,0.43956,0.30769,0.52747,0.32967,0.14286,0.32967,0.41758,0.25275,0.38462,0.47253,0.14286,0.10989,0.86813,0.021978,0.34066,0.28571,0.37363,0.51648,0.25275,0.23077,5.494505,31.86813,48.35165,68.13187,100,2.197802,21.97802,46.15385,76.92308,97.8022,1.098901,18.68132,52.74725,71.42857,98.9011,2.197802,23.07692,47.25275,76.92308,97.8022,1.098901,18.68132,39.56044,68.13187,98.9011,17.58242,35.16484,57.14286,79.12088,100,1.098901,17.58242,52.74725,71.42857,98.9011,2.197802,21.97802,46.15385,74.72527,97.8022,5.494505,31.86813,48.35165,68.13187,100,2.197802,21.97802,46.15385,73.62637,97.8022,1.098901,18.68132,39.56044,70.32967,98.9011,17.58242,35.16484,57.14286,79.12088,100,19.78022,35.16484,57.14286,79.12088,100,1.098901,21.97802,46.15385,72.52747,98.9011,47.25275,47.25275,47.25275,47.25275,94.50549,5.494505,27.47253,49.45055,69.23077,100,1.098901,15.38462,43.95604,80.21978,98.9011,4.395604,23.07692,53.84615,76.92308,97.8022,1.098901,21.97802,46.15385,71.42857,98.9011,5.494505,31.86813,48.35165,68.13187,100,2.197802,13.18681,45.05495,85.71429,97.8022,0.2,0.23333,0.28889,0.34444,0.14444,0.11111,0.28889,0.25556,0.17778,0.35556,0.11111,0.14444,0.2,0.011111,0.033333,0.15556,0.27778,0.27778,0.34444,0.22222,0.088889
trpos2840.txt_allergen_3063,0.30963,0.40826,0.28211,0.43578,0.34174,0.22248,0.30275,0.36239,0.33486,0.39908,0.37844,0.22248,0.11697,0.75459,0.12844,0.44954,0.24541,0.30505,0.48165,0.30963,0.20872,0.9174312,23.16514,53.44037,76.83486,99.77064,0.2293578,26.14679,46.55963,72.01835,99.31193,0.4587156,22.01835,51.6055,74.31193,100,0.2293578,25,48.85321,73.3945,99.54128,0.4587156,24.77064,50,78.44037,100,0.9174312,23.3945,53.44037,70.87156,99.77064,0.4587156,24.08257,50,72.93578,100,0.2293578,25.68807,46.78899,74.08257,99.31193,0.9174312,23.3945,54.3578,76.83486,99.77064,0.2293578,24.54128,48.85321,74.08257,99.54128,0.4587156,25.22936,49.77064,75.68807,100,0.9174312,23.3945,53.44037,70.87156,99.77064,0.9174312,19.26606,45.6422,75.22936,99.77064,0.2293578,25.45872,47.93578,74.31193,100,2.752294,22.24771,57.56881,76.83486,99.54128,0.2293578,27.52294,51.14679,77.75229,100,0.4587156,19.0367,50,72.93578,98.62385,0.6880734,23.16514,47.93578,69.0367,99.54128,0.2293578,25.45872,49.08257,75.91743,100,0.9174312,23.16514,53.44037,76.83486,99.77064,0.6880734,22.70642,43.80734,68.11927,99.08257,0.25057,0.1954,0.22529,0.30345,0.18161,0.13563,0.2092,0.22529,0.24368,0.30575,0.17011,0.14713,0.18851,0.022989,0.18851,0.23448,0.28506,0.15632,0.30805,0.2023,0.13793
trpos2840.txt_allergen_2712,0.31013,0.42405,0.26582,0.42405,0.37975,0.1962,0.3038,0.37342,0.32278,0.38608,0.41772,0.1962,0.10127,0.74684,0.1519,0.38608,0.31646,0.29747,0.46835,0.31013,0.22152,4.43038,28.48101,51.89873,79.11392,100,1.265823,23.41772,51.26582,77.21519,99.36709,0.6329114,18.98734,42.40506,62.02532,95.56962,1.265823,20.25316,50.63291,77.21519,98.73418,1.898734,25.94937,46.83544,67.08861,100,0.6329114,20.88608,51.26582,84.81013,99.36709,0.6329114,19.62025,43.03797,63.29114,99.36709,1.265823,21.51899,50.63291,74.05063,98.10127,4.43038,28.48101,51.89873,80.37975,100,1.265823,21.51899,50.63291,74.05063,98.73418,1.898734,24.68354,46.83544,67.08861,100,0.6329114,20.88608,51.26582,84.81013,99.36709,11.39241,34.17722,61.39241,77.8481,91.77215,0.6329114,23.41772,49.36709,71.51899,100,5.063291,26.58228,48.10127,79.11392,98.73418,0.6329114,24.68354,48.73418,80.37975,97.46835,1.898734,18.98734,41.77215,63.29114,99.36709,1.265823,29.74684,53.16456,72.1519,100,1.265823,24.05063,48.73418,70.25316,96.83544,4.43038,28.48101,51.89873,79.11392,100,0.6329114,12.65823,41.77215,70.88608,99.36709,0.35032,0.16561,0.23567,0.34395,0.17834,0.13376,0.2293,0.21019,0.31847,0.35669,0.16561,0.1465,0.18471,0.0063694,0.24841,0.24204,0.23567,0.16561,0.36306,0.21019,0.15287
trpos2840.txt_allergen_1489,0.325,0.39375,0.28125,0.38125,0.38125,0.2375,0.325,0.325,0.35,0.325,0.4375,0.2375,0.10625,0.75,0.14375,0.36875,0.3125,0.31875,0.41875,0.325,0.25625,3.125,28.75,50.625,77.5,100,1.25,23.75,51.25,76.25,99.375,0.625,18.75,42.5,66.25,95.625,1.25,22.5,45.625,69.375,98.75,1.875,26.25,51.875,73.125,100,0.625,20.625,50,76.25,99.375,0.625,19.375,46.875,71.25,99.375,1.25,22.5,40,70,98.75,3.125,30,51.875,78.75,100,1.25,23.75,48.75,73.75,98.75,1.875,24.375,49.375,71.25,100,0.625,20.625,50,76.25,99.375,11.25,34.375,50.625,75,91.25,0.625,23.125,49.375,73.75,100,4.375,26.875,46.25,68.75,98.125,0.625,23.125,60.625,83.125,98.75,1.875,19.375,45,65.625,99.375,1.25,25.625,45.625,68.75,100,1.25,19.375,42.5,70,98.75,3.125,28.75,50.625,77.5,100,0.625,25,51.25,76.25,99.375,0.2956,0.21384,0.19497,0.27673,0.1761,0.22013,0.20126,0.27044,0.25157,0.2956,0.14465,0.25157,0.1761,0.025157,0.25157,0.30189,0.18239,0.21384,0.33333,0.19497,0.1761
trpos2840.txt_allergen_733,0.31507,0.32877,0.35616,0.37671,0.41096,0.21233,0.38356,0.26712,0.34932,0.27397,0.5137,0.21233,0.11644,0.77397,0.10959,0.42466,0.32192,0.25342,0.5,0.31507,0.18493,2.739726,28.76712,47.94521,71.23288,100,2.054795,27.39726,52.73973,76.71233,97.26027,0.6849315,17.12329,47.26027,74.65753,98.63014,4.794521,25.34247,52.05479,76.71233,100,3.424658,23.28767,47.94521,75.34247,98.63014,0.6849315,21.23288,44.52055,72.60274,99.31507,0.6849315,17.12329,48.63014,73.28767,98.63014,6.164384,27.39726,50.68493,78.76712,97.26027,2.739726,26.71233,46.57534,71.23288,100,6.164384,25.34247,52.05479,80.82192,100,3.424658,23.9726,47.94521,71.91781,98.63014,0.6849315,21.23288,44.52055,72.60274,99.31507,2.739726,21.91781,46.57534,72.60274,99.31507,0.6849315,24.65753,50,74.65753,98.63014,12.32877,19.86301,47.94521,58.90411,100,0.6849315,19.17808,41.09589,69.17808,99.31507,2.054795,23.9726,56.16438,76.0274,98.63014,6.164384,28.08219,52.73973,71.23288,100,3.424658,22.60274,48.63014,76.0274,98.63014,2.739726,28.76712,47.94521,71.23288,100,0.6849315,24.65753,50.68493,73.28767,96.57534,0.24138,0.24828,0.24138,0.31724,0.15862,0.16552,0.21379,0.30345,0.21379,0.32414,0.11034,0.21379,0.2069,0.013793,0.2,0.36552,0.22069,0.15862,0.36552,0.17241,0.12414
trpos2840.txt_allergen_201,0.25564,0.43609,0.30827,0.4812,0.30075,0.21805,0.32331,0.40602,0.27068,0.3609,0.42105,0.21805,0.13534,0.7594,0.10526,0.43609,0.33083,0.23308,0.46617,0.25564,0.2782,1.503759,39.84962,56.39098,72.18045,97.74436,2.255639,19.54887,44.3609,75.18797,100,0.7518797,18.04511,45.11278,73.68421,96.99248,2.255639,21.05263,46.61654,77.44361,98.49624,3.007519,28.57143,52.63158,72.93233,96.2406,0.7518797,30.82707,48.87218,71.42857,100,0.7518797,18.04511,45.86466,76.69173,100,2.255639,18.79699,44.3609,69.92481,98.49624,1.503759,39.09774,54.13534,72.18045,97.74436,2.255639,16.54135,47.36842,75.18797,98.49624,3.007519,28.57143,51.8797,73.68421,96.2406,0.7518797,30.82707,48.87218,71.42857,100,1.503759,37.59398,54.13534,66.91729,97.74436,0.7518797,20.30075,45.86466,74.43609,100,17.29323,39.09774,52.63158,72.93233,93.98496,0.7518797,18.04511,41.35338,61.65414,97.74436,2.255639,31.57895,62.40602,82.70677,100,3.759398,23.30827,44.3609,77.44361,98.49624,3.007519,18.04511,45.11278,70.67669,98.49624,1.503759,39.84962,56.39098,72.18045,97.74436,0.7518797,21.05263,44.3609,81.95489,100,0.17424,0.15909,0.27273,0.25,0.17424,0.12879,0.26515,0.17424,0.17424,0.30303,0.13636,0.16667,0.20455,0.022727,0.15909,0.24242,0.20455,0.15909,0.23485,0.26515,0.098485
trpos2840.txt_allergen_456,0.43791,0.30719,0.2549,0.36601,0.43137,0.20261,0.28758,0.27451,0.43791,0.29412,0.50327,0.20261,0.12418,0.77124,0.10458,0.55556,0.24837,0.19608,0.36601,0.43791,0.19608,1.960784,33.98693,58.82353,76.47059,97.38562,1.30719,15.03268,35.94771,54.90196,93.46405,0.6535948,10.45752,49.01961,72.54902,100,1.30719,17.64706,41.17647,64.70588,95.42484,3.267974,28.10458,54.24837,75.1634,100,0.6535948,33.33333,58.16993,85.62092,99.34641,0.6535948,15.68627,49.01961,78.43137,100,1.30719,14.37908,32.67974,52.28758,93.46405,1.960784,33.98693,58.82353,76.47059,97.38562,1.30719,15.03268,26.79739,52.28758,87.5817,3.267974,30.71895,56.20915,75.81699,100,0.6535948,33.33333,58.16993,85.62092,99.34641,1.960784,33.33333,62.7451,85.62092,97.38562,0.6535948,20.26144,45.09804,74.5098,100,22.22222,45.75163,49.6732,65.35948,87.5817,0.6535948,25.4902,49.6732,73.85621,97.38562,6.535948,17.64706,43.79085,72.54902,100,13.0719,35.94771,50.98039,64.70588,93.46405,1.30719,11.76471,44.44444,71.89542,100,1.960784,33.98693,58.82353,76.47059,97.38562,0.6535948,16.33987,38.56209,51.63399,93.46405,0.21053,0.23684,0.14474,0.32895,0.15789,0.16447,0.16447,0.25658,0.19079,0.28947,0.10526,0.21711,0.20395,0.019737,0.11184,0.23684,0.25658,0.072368,0.32237,0.11842,0.125
trpos2840.txt_allergen_3086,0.26941,0.45662,0.27397,0.47032,0.31507,0.21461,0.3105,0.39726,0.29224,0.40183,0.38356,0.21461,0.091324,0.81279,0.09589,0.31963,0.30594,0.37443,0.37443,0.26941,0.35616,0.456621,29.68037,58.90411,78.08219,99.54338,2.283105,24.65753,47.94521,77.16895,99.08676,0.913242,21.46119,42.00913,65.75342,100,2.283105,28.3105,48.85845,77.16895,100,0.456621,19.17808,43.379,68.94977,99.54338,1.826484,26.94064,51.14155,79.45205,98.63014,0.913242,21.46119,42.00913,68.03653,100,2.283105,26.0274,47.94521,74.42922,99.08676,0.456621,29.68037,58.90411,78.53881,99.54338,2.283105,29.68037,48.85845,77.62557,99.08676,0.456621,20.54795,45.6621,68.94977,100,1.826484,26.94064,51.14155,79.45205,98.63014,10.9589,30.13699,51.59817,79.45205,98.63014,0.913242,21.91781,47.03196,72.14612,100,0.456621,38.35616,58.44749,78.53881,99.54338,0.456621,19.6347,49.77169,73.51598,99.54338,1.369863,27.39726,50.68493,76.71233,100,3.196347,26.0274,47.94521,72.14612,99.08676,0.913242,23.74429,45.20548,63.47032,100,0.456621,29.68037,58.90411,78.08219,99.54338,1.826484,20.54795,48.85845,81.27854,97.26027,0.2156,0.14679,0.27064,0.29358,0.18807,0.1422,0.24312,0.17431,0.20642,0.31651,0.15138,0.1789,0.14679,0.027523,0.1422,0.19725,0.22936,0.22018,0.21101,0.30734,0.15138
trpos2840.txt_allergen_3122,0.55282,0.22887,0.21831,0.28521,0.47183,0.24296,0.23944,0.20423,0.55634,0.27817,0.47887,0.24296,0.18662,0.52817,0.28521,0.70775,0.13732,0.15493,0.32394,0.55282,0.12324,0.7042254,21.83099,46.83099,72.1831,98.59155,1.056338,27.8169,53.87324,75.70423,99.64789,0.3521127,29.92958,52.11268,72.88732,100,0.7042254,26.05634,47.1831,74.64789,99.64789,1.408451,25.35211,50.70423,72.88732,100,0.3521127,20.77465,47.88732,75,94.3662,0.3521127,30.98592,57.04225,79.22535,100,1.056338,27.46479,47.1831,74.29577,99.64789,0.7042254,21.83099,47.88732,72.1831,98.59155,0.7042254,26.05634,47.1831,75.70423,99.64789,1.408451,25.35211,50.70423,72.88732,100,0.3521127,20.77465,47.88732,75,94.3662,1.760563,17.95775,45.07042,69.71831,94.3662,0.3521127,25.70423,50.70423,74.29577,100,0.7042254,25.35211,50,74.64789,98.59155,0.3521127,23.59155,46.83099,71.83099,100,1.408451,29.92958,60.21127,83.4507,99.29577,0.7042254,28.16901,55.6338,75.70423,99.64789,1.056338,28.52113,52.11268,73.59155,100,0.7042254,21.83099,46.83099,72.1831,98.59155,0.3521127,27.8169,55.6338,77.8169,99.64789,0.28622,0.27915,0.095406,0.29329,0.13781,0.19788,0.09894,0.31095,0.25442,0.29682,0.12721,0.20848,0.22615,0.091873,0.31095,0.17314,0.20848,0.053004,0.42049,0.070671,0.14488
trpos2840.txt_allergen_387,0.24706,0.45,0.30294,0.42353,0.39118,0.18529,0.35588,0.39412,0.25,0.35588,0.45882,0.18529,0.064706,0.87941,0.055882,0.36471,0.28529,0.35,0.48824,0.24706,0.26471,1.176471,23.82353,47.05882,83.82353,99.11765,0.5882353,28.23529,51.17647,74.70588,99.70588,0.2941176,20,43.82353,70.29412,100,0.5882353,27.05882,50.29412,72.94118,99.70588,2.058824,22.35294,45,73.82353,99.41176,0.2941176,24.70588,53.52941,83.52941,100,0.2941176,22.35294,45.58824,70,100,0.5882353,27.64706,50.88235,74.70588,99.70588,1.176471,23.82353,47.05882,83.82353,99.11765,0.5882353,27.94118,50.58824,72.94118,99.70588,2.058824,22.35294,45.58824,73.82353,99.41176,0.2941176,24.70588,53.52941,83.52941,100,1.176471,16.76471,33.82353,82.94118,97.64706,0.2941176,25,50,73.23529,100,13.23529,25.29412,67.64706,80.88235,94.70588,0.2941176,20.88235,45.29412,74.11765,99.11765,0.8823529,29.70588,53.52941,72.64706,100,1.764706,25.29412,49.70588,75,99.70588,0.5882353,25.58824,51.17647,73.23529,100,1.176471,23.82353,47.05882,83.82353,99.11765,0.2941176,24.41176,49.11765,65.29412,99.70588,0.18879,0.15929,0.26549,0.29204,0.15044,0.13274,0.26844,0.18584,0.16224,0.28909,0.11799,0.16519,0.11209,0.0058997,0.10619,0.20944,0.23009,0.21239,0.22714,0.24779,0.12094
trpos2840.txt_allergen_2573,0.25,0.33333,0.41667,0.33333,0.33333,0.33333,0.5,0.25,0.25,0.33333,0.33333,0.33333,0.083333,0.83333,0.083333,0.25,0.5,0.25,0.58333,0.25,0.16667,58.33333,58.33333,58.33333,75,100,16.66667,16.66667,33.33333,41.66667,83.33333,8.333333,8.333333,25,50,91.66667,16.66667,16.66667,33.33333,58.33333,83.33333,25,25,50,75,91.66667,8.333333,8.333333,41.66667,66.66667,100,8.333333,8.333333,41.66667,50,91.66667,16.66667,16.66667,16.66667,33.33333,83.33333,58.33333,58.33333,58.33333,75,100,16.66667,16.66667,33.33333,58.33333,83.33333,25,25,50,75,91.66667,8.333333,8.333333,41.66667,66.66667,100,100,100,100,100,100,8.333333,16.66667,41.66667,66.66667,91.66667,58.33333,58.33333,58.33333,58.33333,58.33333,33.33333,33.33333,33.33333,91.66667,100,8.333333,8.333333,41.66667,50,83.33333,16.66667,16.66667,16.66667,58.33333,75,8.333333,8.333333,25,50,91.66667,58.33333,58.33333,58.33333,75,100,41.66667,41.66667,41.66667,41.66667,83.33333,0.090909,0.36364,0.45455,0.45455,0.27273,0.27273,0.45455,0.36364,0.090909,0.45455,0.27273,0.27273,0.090909,0,0.18182,0.27273,0,0.54545,0.36364,0.27273,0.090909
trpos2840.txt_allergen_2379,0.39846,0.33933,0.26221,0.32905,0.47815,0.1928,0.2982,0.28278,0.41902,0.28278,0.52442,0.1928,0.095116,0.79949,0.1054,0.42674,0.24679,0.32648,0.4036,0.39846,0.19794,0.2570694,23.39332,50.64267,71.97943,100,0.5141388,24.93573,43.95887,75.83548,98.45758,1.028278,25.1928,53.21337,77.37789,99.48586,0.5141388,24.93573,44.47301,74.29306,98.97172,0.2570694,25.1928,53.21337,75.57841,100,1.799486,22.10797,48.32905,71.97943,97.68638,1.028278,26.99229,52.18509,77.37789,99.48586,0.5141388,25.44987,44.47301,75.83548,98.45758,0.2570694,22.62211,50.3856,71.97943,100,0.5141388,24.93573,43.95887,75.83548,98.97172,0.2570694,25.1928,52.44216,75.32134,100,1.799486,22.10797,48.32905,71.97943,97.68638,6.169666,34.4473,52.69923,68.63753,97.68638,0.5141388,24.67866,48.32905,76.09254,100,0.2570694,23.65039,49.6144,61.69666,98.97172,0.2570694,22.10797,50.64267,73.00771,99.74293,1.028278,22.36504,50.12853,79.17738,99.48586,0.7712082,28.79177,47.81491,75.57841,100,0.5141388,25.1928,49.87147,76.60668,99.48586,0.2570694,23.39332,50.64267,71.97943,100,1.285347,21.59383,42.93059,73.26478,98.45758,0.29897,0.21134,0.15979,0.31959,0.13402,0.16495,0.14433,0.23711,0.27835,0.29124,0.11598,0.18299,0.15722,0.012887,0.17526,0.1701,0.27577,0.13918,0.35052,0.14948,0.15979
trpos2840.txt_allergen_56,0.30227,0.36524,0.33249,0.4131,0.34761,0.23929,0.35516,0.30982,0.33501,0.34005,0.42065,0.23929,0.09068,0.80101,0.10831,0.3602,0.32494,0.31486,0.45592,0.30227,0.24181,1.007557,23.92947,45.59194,73.55164,96.97733,0.5037783,26.19647,51.38539,76.07053,99.74811,0.2518892,24.93703,49.87406,72.0403,100,0.5037783,23.92947,51.1335,76.8262,100,0.7556675,25.18892,45.34005,75.06297,97.98489,0.2518892,22.41814,50.12594,71.03275,96.72544,0.2518892,24.68514,47.35516,72.0403,100,0.5037783,26.19647,53.4005,79.34509,99.74811,1.007557,23.92947,46.09572,71.53652,96.97733,0.5037783,24.18136,50.88161,75.56675,99.49622,0.7556675,24.68514,46.85139,77.32997,100,0.2518892,22.41814,50.12594,71.03275,96.72544,1.007557,19.39547,40.30227,69.01763,85.89421,0.2518892,26.19647,51.88917,76.32242,100,6.801008,23.42569,42.31738,68.76574,94.96222,0.2518892,19.64736,47.10327,74.81108,99.49622,0.7556675,26.44836,50.62972,71.78841,100,0.5037783,25.44081,50.88161,76.07053,99.74811,0.5037783,21.91436,47.35516,73.80353,100,1.007557,23.92947,45.59194,73.55164,96.97733,0.2518892,31.23426,54.40806,76.57431,99.74811,0.22475,0.20455,0.2399,0.28283,0.18434,0.16667,0.19444,0.2399,0.20455,0.28535,0.14394,0.20707,0.14899,0.022727,0.17929,0.24495,0.21212,0.17172,0.27525,0.23232,0.15404
trpos2840.txt_allergen_3155,0.30844,0.42857,0.26299,0.48377,0.26623,0.25,0.29545,0.38961,0.31494,0.42532,0.32468,0.25,0.12662,0.74351,0.12987,0.41883,0.28247,0.2987,0.49675,0.30844,0.19481,0.6493506,29.87013,52.92208,79.87013,100,1.298701,22.07792,50.97403,73.7013,97.07792,0.3246753,23.05195,44.15584,64.28571,98.37662,1.298701,21.42857,49.67532,73.7013,100,2.272727,27.27273,44.80519,63.96104,98.7013,0.3246753,26.2987,55.84416,81.81818,99.67532,0.3246753,23.37662,46.1039,70.12987,98.37662,1.298701,21.75325,49.02597,72.72727,97.07792,0.6493506,29.87013,52.92208,79.87013,100,1.298701,20.77922,49.67532,73.7013,100,2.272727,27.27273,45.12987,68.18182,98.7013,0.3246753,26.2987,55.84416,81.81818,99.67532,0.6493506,25.32468,47.07792,78.8961,99.67532,0.3246753,23.05195,48.7013,72.4026,98.7013,11.03896,29.87013,52.92208,80.19481,100,0.3246753,22.72727,47.07792,75.64935,99.67532,0.974026,26.94805,48.05195,73.05195,98.37662,1.298701,25,51.62338,74.67532,100,0.974026,23.05195,48.05195,70.77922,98.37662,0.6493506,29.87013,52.92208,79.87013,100,0.3246753,21.75325,47.72727,73.05195,95.77922,0.26384,0.16287,0.25081,0.27687,0.22801,0.11401,0.24756,0.18567,0.25407,0.30293,0.18241,0.15961,0.17915,0.029316,0.19544,0.2443,0.24756,0.19218,0.31596,0.1987,0.11075
trpos2840.txt_allergen_2745,0.28313,0.42169,0.29518,0.42169,0.34337,0.23494,0.33133,0.35542,0.31325,0.34337,0.42169,0.23494,0.096386,0.78313,0.12048,0.39157,0.31928,0.28916,0.43373,0.28313,0.28313,0.6024096,24.6988,51.80723,75.90361,99.39759,1.807229,18.6747,45.18072,75.3012,98.79518,1.204819,26.50602,48.19277,68.07229,100,1.807229,20.48193,50.60241,74.6988,98.79518,0.6024096,27.10843,48.19277,71.08434,100,6.626506,22.28916,44.57831,75.90361,99.39759,1.204819,25.90361,48.19277,72.89157,100,1.807229,18.6747,45.18072,75.3012,98.79518,0.6024096,24.6988,51.80723,73.49398,99.39759,1.807229,28.31325,55.42169,76.50602,98.79518,0.6024096,25.90361,45.78313,66.86747,100,6.626506,22.28916,44.57831,75.90361,99.39759,14.45783,24.6988,44.57831,78.91566,99.39759,1.204819,24.09639,49.39759,72.89157,100,0.6024096,21.68675,51.80723,73.49398,92.16867,0.6024096,25.3012,58.43373,78.91566,100,1.204819,22.89157,39.15663,63.25301,97.59036,1.807229,20.48193,51.20482,74.6988,98.79518,1.204819,27.71084,50.60241,74.09639,100,0.6024096,24.6988,51.80723,75.90361,99.39759,2.409639,16.86747,37.3494,72.28916,98.79518,0.22424,0.18182,0.27273,0.30303,0.24242,0.13333,0.27879,0.21212,0.18182,0.29697,0.21212,0.16364,0.16364,0.018182,0.18182,0.23636,0.27273,0.17576,0.26667,0.26061,0.13939
trpos2840.txt_allergen_3423,0.37218,0.32331,0.30451,0.31955,0.37594,0.30451,0.36842,0.23684,0.39474,0.28195,0.41353,0.30451,0.13534,0.7406,0.12406,0.37218,0.31955,0.30827,0.3609,0.37218,0.26692,0.7518797,31.20301,55.6391,74.43609,99.62406,1.503759,23.30827,50,77.44361,100,0.3759398,17.66917,41.72932,70.67669,98.1203,1.503759,22.93233,48.49624,77.06767,100,0.7518797,24.43609,49.24812,72.18045,99.62406,0.3759398,26.69173,50.75188,76.31579,99.24812,0.3759398,20.30075,44.3609,72.93233,98.1203,1.503759,17.29323,50,77.44361,100,0.7518797,30.82707,54.88722,74.06015,99.62406,1.503759,23.68421,49.62406,77.06767,100,0.7518797,19.92481,48.1203,72.18045,99.62406,0.3759398,26.69173,50.75188,76.31579,99.24812,1.12782,31.20301,48.87218,71.80451,99.24812,0.3759398,22.93233,50,75.18797,100,10.52632,25.93985,41.35338,70.30075,96.99248,0.3759398,20.30075,40.22556,71.42857,99.24812,2.255639,24.43609,49.24812,73.30827,98.87218,0.7518797,28.19549,52.63158,77.44361,100,2.255639,19.92481,45.11278,69.92481,100,0.7518797,31.20301,55.6391,74.43609,99.62406,0.3759398,21.80451,49.62406,78.94737,98.87218,0.26038,0.21509,0.18113,0.22264,0.18868,0.22264,0.1283,0.28302,0.19245,0.25283,0.17358,0.23774,0.20755,0.026415,0.2,0.2566,0.22264,0.18113,0.26038,0.20377,0.21509
trpos2840.txt_allergen_448,0.38272,0.30864,0.30864,0.39506,0.35802,0.24691,0.30864,0.30864,0.38272,0.38272,0.37037,0.24691,0.12346,0.65432,0.22222,0.45679,0.25926,0.28395,0.44444,0.38272,0.17284,3.703704,17.28395,50.61728,75.30864,97.53086,2.469136,29.62963,44.44444,66.66667,96.2963,1.234568,18.51852,53.08642,74.07407,100,2.469136,29.62963,48.14815,69.1358,96.2963,3.703704,13.58025,43.20988,61.7284,98.76543,1.234568,17.28395,56.79012,79.01235,100,1.234568,18.51852,53.08642,74.07407,100,2.469136,29.62963,44.44444,66.66667,96.2963,3.703704,17.28395,50.61728,75.30864,97.53086,2.469136,25.92593,45.67901,69.1358,96.2963,3.703704,13.58025,46.91358,61.7284,98.76543,1.234568,17.28395,56.79012,79.01235,100,12.34568,16.04938,40.74074,79.01235,97.53086,1.234568,28.39506,48.14815,72.83951,100,3.703704,11.11111,50.61728,65.4321,93.82716,1.234568,12.34568,40.74074,60.49383,97.53086,6.17284,28.39506,53.08642,74.07407,100,19.75309,25.92593,45.67901,69.1358,93.82716,2.469136,23.45679,53.08642,81.48148,100,3.703704,17.28395,50.61728,75.30864,97.53086,1.234568,30.8642,45.67901,56.79012,87.65432,0.3,0.275,0.2,0.3,0.175,0.15,0.2,0.275,0.3,0.3,0.175,0.15,0.1875,0.0375,0.3375,0.2625,0.15,0.15,0.475,0.1375,0.1
trpos2840.txt_allergen_1210,0.3,0.4,0.3,0.65,0.15,0.2,0.3,0.4,0.3,0.5,0.3,0.2,0.15,0.75,0.1,0.3,0.3,0.4,0.5,0.3,0.2,30,30,60,75,100,5,10,35,70,85,20,20,45,55,90,5,15,35,65,100,55,55,55,90,95,20,20,40,60,75,20,20,45,55,90,5,10,35,70,85,30,30,60,75,100,5,10,35,70,100,25,25,55,65,95,20,20,40,60,75,40,40,40,60,75,5,15,45,70,95,30,30,30,30,100,40,40,60,75,95,20,20,45,55,90,5,10,30,70,100,5,20,50,65,90,30,30,60,75,100,10,10,15,35,70,0.21053,0.26316,0.26316,0.15789,0.36842,0.052632,0.26316,0.26316,0.21053,0.31579,0.21053,0.21053,0.31579,0,0.15789,0.31579,0.21053,0.21053,0.31579,0.15789,0.15789
trpos2840.txt_allergen_3011,0.22449,0.48299,0.29252,0.46939,0.29932,0.23129,0.33333,0.41497,0.2517,0.40816,0.36054,0.23129,0.088435,0.80272,0.10884,0.41497,0.29252,0.29252,0.48299,0.22449,0.29252,3.401361,31.97279,50.34014,65.30612,100,1.360544,28.57143,52.38095,81.63265,98.63946,0.6802721,10.20408,34.01361,67.34694,96.59864,1.360544,21.08844,45.57823,72.10884,98.63946,2.721088,23.12925,51.02041,76.19048,100,0.6802721,27.89116,56.46259,72.78912,92.51701,0.6802721,20.40816,41.4966,70.7483,96.59864,1.360544,21.08844,46.93878,75.5102,98.63946,3.401361,34.69388,55.10204,73.46939,100,1.360544,26.53061,47.61905,75.5102,97.27891,2.721088,21.08844,48.29932,74.14966,100,0.6802721,27.89116,56.46259,72.78912,92.51701,3.401361,23.80952,36.73469,56.46259,83.67347,0.6802721,22.44898,51.02041,78.23129,100,12.92517,31.97279,50.34014,62.58503,80.95238,0.6802721,18.36735,44.21769,68.02721,99.31973,4.761905,32.65306,57.82313,77.55102,96.59864,2.040816,21.08844,45.57823,80.27211,100,1.360544,15.64626,36.05442,68.70748,96.59864,3.401361,31.97279,50.34014,65.30612,100,0.6802721,38.09524,64.62585,85.03401,98.63946,0.23288,0.14384,0.23288,0.30137,0.17808,0.14384,0.25342,0.17808,0.21233,0.30137,0.15068,0.17123,0.15753,0.0068493,0.19863,0.28767,0.23973,0.12329,0.23288,0.26027,0.14384
